TransactionID,AccountID,TransactionDate,TransactionType,TransactionAmount,Country,IsFlagged,AccountBalance,BeneficiaryAccountID,TransactionDescription
5886,2958615,2022-07-04,transfer,73600.12735177274,Russia,Normal,919021.7302262335,4604914,Payment for services
5887,7502483,2022-05-03,transfer,53014.0054168419,China,Normal,620568.4334474218,9610987,Transfer to savings
5888,1978534,2022-12-02,debit,2599.871734822489,China,Normal,856757.4072478315,8615978,ATM withdrawal
5889,8701516,2022-01-01,transfer,48130.92061243683,Germany,Normal,121659.3495238976,8454766,Online purchase
5890,2318155,2022-03-22,payment,22527.40085724243,Russia,Normal,210600.1154063819,9408533,Loan repayment
5891,1984588,2022-02-14,transfer,41343.29584454319,Germany,Normal,970295.8349281463,2992105,Payment for services
5892,5449399,2022-05-22,debit,85644.08462097586,Germany,Normal,887411.9501874183,1064786,Transfer to savings
5893,5002761,2022-07-24,transfer,76962.63450201979,USA,Normal,235303.4303247235,5411778,ATM withdrawal
5894,1481632,2022-06-30,debit,24202.87142166464,China,Suspicious,621011.7844093997,5591074,Online purchase
5895,8723047,2022-12-09,debit,98495.4937582258,China,Normal,362696.4952526796,3152101,Loan repayment
5896,7541173,2022-07-22,transfer,90322.01852398388,India,Normal,468651.6488779625,6712584,Payment for services
5897,8998799,2022-07-27,debit,52872.0575789453,China,Normal,860892.0612773809,7302151,Transfer to savings
5898,6275820,2022-10-28,debit,53019.73052558845,India,Normal,735739.0388720196,4870881,ATM withdrawal
5899,9918562,2022-04-13,credit,90127.5838406802,Russia,Normal,238518.71746392336,8228722,Online purchase
5900,8639298,2022-09-23,payment,63618.1193958388,USA,Normal,316061.4753894127,2993454,Loan repayment
5901,8496196,2022-01-08,debit,53673.47430215867,Germany,Normal,289781.4887730159,9283550,Payment for services
5902,6104138,2022-12-27,payment,74917.36088285613,Germany,Normal,780684.7120629103,4633767,Transfer to savings
5903,1026505,2022-02-05,credit,23517.36055592252,Russia,Normal,490139.41229471756,2684516,ATM withdrawal
5904,2650375,2022-02-16,credit,87838.958195363,India,Normal,950729.2345936836,2116520,Online purchase
5905,1212204,2022-10-09,credit,53146.209888401354,Brazil,Normal,816705.508511328,1399384,Loan repayment
5906,8050305,2022-05-26,credit,60353.89450422037,Russia,Normal,211273.31141149587,9150222,Payment for services
5907,9916776,2022-10-14,payment,9003.4876867709,India,Normal,785964.2010750142,4368984,Transfer to savings
5908,1973215,2022-10-26,transfer,30957.80078663554,Russia,Normal,506128.7392792055,2713235,ATM withdrawal
5909,1567827,2022-06-28,transfer,42679.26631384273,USA,Suspicious,253784.7551680869,5344055,Online purchase
5910,9325857,2022-06-27,payment,41396.81324836759,Russia,Normal,363395.40964360826,9461559,Loan repayment
5911,2267633,2022-05-22,debit,77830.653774184,Russia,Normal,972128.9041316619,3563122,Payment for services
5912,4684815,2022-04-26,payment,28239.4165250259,China,Normal,484013.0464398665,1990132,Transfer to savings
5913,3026182,2022-11-07,debit,18219.105141683172,India,Normal,719633.8890257019,3401801,ATM withdrawal
5914,5638246,2022-04-10,debit,58265.8989737107,USA,Normal,477137.5866332558,8739516,Online purchase
5915,9437392,2022-08-21,transfer,61505.33568812458,Germany,Normal,371620.1181187346,2597605,Loan repayment
5916,9377900,2022-07-26,credit,12167.114875553225,Brazil,Suspicious,796440.3762575325,2562600,Payment for services
5917,3210186,2022-10-22,transfer,256.82561356973906,Brazil,Normal,848339.5193398854,1863579,Transfer to savings
5918,3531196,2022-01-03,transfer,91765.73151138566,India,Normal,71981.97674930375,4968368,ATM withdrawal
5919,4200090,2022-05-14,payment,7972.903341362272,Russia,Normal,279049.6913727531,7298870,Online purchase
5920,1053997,2022-03-31,payment,89787.7145248806,China,Normal,507920.2605261176,1528453,Loan repayment
5921,5375717,2022-07-28,debit,39927.49528989725,Russia,Normal,316566.0976696887,9158290,Payment for services
5922,6607423,2022-09-17,payment,65309.060240426756,India,Normal,783604.6466602574,8644559,Transfer to savings
5923,3940504,2022-02-24,debit,18569.612923732562,Brazil,Normal,114821.88741279376,3218836,ATM withdrawal
5924,5934990,2022-10-14,debit,82393.46361247063,Brazil,Normal,797818.5064579446,7179749,Online purchase
5925,9057907,2022-02-07,credit,18027.536756118432,Russia,Normal,617924.6285531542,5033614,Loan repayment
5926,6721877,2022-09-15,credit,38657.04974000752,Russia,Normal,289438.78176562925,2066099,Payment for services
5927,9959601,2022-05-31,transfer,23810.19769028783,Russia,Normal,344520.24297233496,2469624,Transfer to savings
5928,6856494,2022-06-24,credit,83752.22070911681,Germany,Normal,182980.86517769212,3105358,ATM withdrawal
5929,8760004,2022-03-01,debit,85834.99800675146,China,Normal,252648.142958108,5883970,Online purchase
5930,7102493,2022-09-20,payment,37209.168648129424,China,Normal,717297.1420955982,5756537,Loan repayment
5931,3593449,2022-05-12,credit,30744.77331571732,Brazil,Suspicious,375946.5521271389,5193562,Payment for services
5932,2018543,2022-10-03,credit,77358.80186576457,Brazil,Normal,687515.3902731802,4396283,Transfer to savings
5933,9773713,2022-10-22,credit,87852.41206140701,India,Normal,514156.13034763787,3470658,ATM withdrawal
5934,7774870,2022-05-09,credit,62405.75921146524,India,Normal,145383.21986896134,3497947,Online purchase
5935,8104527,2022-12-22,debit,92741.09353615304,Germany,Normal,499120.74073491216,5744878,Loan repayment
5936,5227234,2022-08-15,debit,38310.55084687986,Brazil,Normal,756494.1988580487,6444499,Payment for services
5937,2121889,2022-07-13,transfer,15197.121337716051,India,Normal,297745.7371738519,1341002,Transfer to savings
5938,4258881,2022-10-16,payment,17972.501801880964,Germany,Normal,648116.8565204594,8563454,ATM withdrawal
5939,4631453,2022-09-05,transfer,66986.49691019903,China,Normal,199112.75127625422,8106101,Online purchase
5940,7524367,2022-05-05,transfer,40758.567043630865,Brazil,Normal,135785.38802095933,4381307,Loan repayment
5941,6338938,2022-06-23,credit,15639.896688198352,USA,Suspicious,360290.1080108943,6549193,Payment for services
5942,3185028,2022-08-23,payment,29229.763221811754,Brazil,Normal,389264.67334030033,9741178,Transfer to savings
5943,5803958,2022-12-15,credit,53065.201152554524,India,Normal,761033.5294040657,2042092,ATM withdrawal
5944,9926299,2022-08-24,debit,12153.31224354402,Brazil,Normal,460132.74339269847,2102591,Online purchase
5945,4487924,2022-10-28,transfer,354.2154694515292,USA,Normal,81326.77184128665,5128092,Loan repayment
5946,1772838,2022-01-15,payment,91730.6317690863,Brazil,Normal,634036.0984055598,6033641,Payment for services
5947,1261420,2022-09-04,debit,30493.07046590079,India,Normal,469306.33454006066,4732072,Transfer to savings
5948,1477843,2022-03-01,transfer,22157.5995528452,China,Normal,331710.03624525963,5729735,ATM withdrawal
5949,5529943,2022-05-13,payment,69851.0961647216,India,Normal,802238.586730125,4393561,Online purchase
5950,5552538,2022-02-04,transfer,85341.73819086602,Germany,Normal,154469.3517485617,3890240,Loan repayment
5951,2825260,2022-07-15,payment,63231.553946678985,India,Normal,913221.0227435655,8822304,Payment for services
5952,5775833,2022-11-21,transfer,25455.730582312175,Germany,Normal,334128.08416807937,4990269,Transfer to savings
5953,5187694,2022-04-23,credit,86165.04596919732,Brazil,Normal,460995.3506981434,1006076,ATM withdrawal
5954,4099834,2022-12-13,transfer,51047.61534076066,Germany,Normal,929240.0722606356,1565445,Online purchase
5955,7771158,2022-12-26,transfer,38125.268387995086,Russia,Normal,761263.7077545339,7699923,Loan repayment
5956,4564507,2022-04-28,payment,60476.564702101066,Brazil,Normal,74395.00356143912,9856549,Payment for services
5957,5299489,2022-06-11,payment,70064.21624159526,Germany,Normal,578339.029069495,8028239,Transfer to savings
5958,4182132,2022-07-31,credit,59387.04911277307,India,Normal,310431.83538602764,5831171,ATM withdrawal
5959,4440863,2022-06-30,payment,92025.34211782335,USA,Normal,508537.401015736,2295682,Online purchase
5960,8986322,2022-09-22,transfer,62805.500421845376,Brazil,Normal,742994.7447299979,6257237,Loan repayment
5961,7637448,2022-10-02,payment,87859.2854554314,Germany,Normal,496223.2966272582,3405448,Payment for services
5962,8135580,2022-01-05,payment,58699.973931035805,USA,Normal,71114.77475735063,9184248,Transfer to savings
5963,5802738,2022-12-25,payment,32974.66057727519,Germany,Normal,530027.5205578228,5449926,ATM withdrawal
5964,7779651,2022-05-15,credit,53234.35878014471,Germany,Fraudulent,24227.25359348769,3270539,Online purchase
5965,8871490,2022-05-08,credit,8642.805598263742,Germany,Suspicious,348474.51642420527,7034653,Loan repayment
5966,1144375,2022-05-28,debit,23025.16164324047,India,Normal,478082.7198711394,6179370,Payment for services
5967,8673919,2022-02-17,credit,76625.50390374963,Germany,Normal,644709.0960202898,2298066,Transfer to savings
5968,6713948,2022-07-24,credit,66150.94631233576,USA,Normal,506256.1669429181,4835468,ATM withdrawal
5969,5229491,2022-12-11,credit,16660.205866280798,Russia,Normal,152031.61586611412,2049929,Online purchase
5970,9060426,2022-06-25,transfer,43807.137474045536,Germany,Normal,932224.3422046457,8737468,Loan repayment
5971,6183584,2022-02-08,debit,14207.800670965673,Russia,Fraudulent,650334.6427838668,6743003,Payment for services
5972,6911993,2022-10-11,transfer,85583.22745883366,China,Normal,317036.08834639506,3621676,Transfer to savings
5973,4183818,2022-04-02,credit,10925.878478411343,Brazil,Normal,965943.1011615284,6831415,ATM withdrawal
5974,2518560,2022-09-01,credit,65426.95732606586,India,Normal,882589.3513480788,9691920,Online purchase
5975,2894420,2022-06-10,debit,60703.93009780714,China,Normal,143575.7396692961,3569534,Loan repayment
5976,8069222,2022-07-01,debit,47282.93679822852,China,Normal,655463.5521970529,3217891,Payment for services
5977,8658206,2022-04-22,payment,27830.679920187536,USA,Normal,560113.4451413399,6914509,Transfer to savings
5978,1541797,2022-10-21,credit,40401.61043430301,USA,Normal,192889.6419939056,6819133,ATM withdrawal
5979,9305827,2022-05-18,credit,80641.06613310009,Russia,Normal,233551.79297498005,8415887,Online purchase
5980,7557642,2022-04-04,transfer,76157.46604645479,Russia,Normal,563817.3961736147,1249561,Loan repayment
5981,6436526,2022-12-16,payment,73883.52342496204,India,Normal,321356.15550554363,3137808,Payment for services
5982,8639377,2022-04-08,credit,74984.86020026216,India,Normal,834847.9479520457,8301142,Transfer to savings
5983,2796218,2022-09-13,transfer,14397.198571790359,Brazil,Normal,97829.46138274352,4194648,ATM withdrawal
5984,1552226,2022-04-13,debit,9918.65407173954,Germany,Normal,914039.3701247922,2370820,Online purchase
5985,8514782,2022-05-01,transfer,86151.24729917367,India,Normal,840568.4938133828,9840581,Loan repayment
5986,6098907,2022-05-04,credit,83719.08528874094,India,Normal,738649.6207654353,3924790,Payment for services
5987,9649318,2022-05-16,transfer,68135.01722159587,Russia,Normal,262640.9942100701,3315865,Transfer to savings
5988,8139608,2022-04-16,transfer,60594.51547410066,Germany,Fraudulent,714986.3602565147,6911570,ATM withdrawal
5989,8707690,2022-04-28,payment,36693.50193117402,Brazil,Normal,438825.9026406704,7595346,Online purchase
5990,8003621,2022-04-14,payment,22416.018331884545,USA,Normal,633794.5214394432,8820397,Loan repayment
5991,4803074,2022-05-08,debit,66768.96720860634,Brazil,Normal,312623.16176163417,2129326,Payment for services
5992,8416510,2022-11-13,payment,91304.33346186686,Germany,Normal,835874.2680226478,4240932,Transfer to savings
5993,8467133,2022-07-02,transfer,43705.28760805762,USA,Normal,40672.04170894618,8973259,ATM withdrawal
5994,4507145,2022-03-21,payment,30328.214897588125,USA,Normal,691490.6007212473,4265548,Online purchase
5995,2778244,2022-02-24,credit,27081.473930814216,USA,Normal,828648.3772592761,8078229,Loan repayment
5996,5782337,2022-03-03,transfer,2380.287237545865,Brazil,Normal,646463.4723523828,4895217,Payment for services
5997,2180859,2022-02-10,transfer,52036.469052184606,Russia,Normal,192072.58295109952,5823627,Transfer to savings
5998,7733214,2022-12-13,transfer,98823.72062518461,Germany,Normal,285052.281702285,5170910,ATM withdrawal
5999,2980425,2022-12-06,credit,81525.61923677084,Brazil,Normal,514953.8039733002,5391932,Online purchase
6000,8441521,2022-09-10,transfer,89748.49706934417,Brazil,Normal,329516.12436531595,5486981,Loan repayment
6001,9077813,2022-11-11,payment,62120.19798658785,China,Normal,5015.9300650275845,7864764,Payment for services
6002,8694420,2022-01-04,credit,48149.82658417025,India,Normal,40774.04463330321,8171311,Transfer to savings
6003,3941616,2022-10-05,transfer,99045.79617030111,Brazil,Normal,767791.6541669075,3087737,ATM withdrawal
6004,3474370,2022-01-22,payment,44721.7394427783,China,Normal,83798.81096319613,7752450,Online purchase
6005,6604297,2022-09-04,payment,91683.88926558754,Russia,Normal,928029.053452668,3518004,Loan repayment
6006,8105924,2022-07-10,debit,76186.86243028566,Russia,Normal,442792.1722517412,8801341,Payment for services
6007,3078937,2022-11-14,payment,33104.53273955289,Germany,Normal,758210.8197005306,1087262,Transfer to savings
6008,9915948,2022-06-11,payment,50311.18770346597,China,Normal,125592.04560900023,5724139,ATM withdrawal
6009,2355097,2022-09-10,debit,38439.07888415249,Brazil,Normal,926514.7693350306,6519217,Online purchase
6010,3055397,2022-10-22,debit,13630.965183854833,Germany,Normal,33905.448959170506,5665627,Loan repayment
6011,2079037,2022-05-21,credit,35683.09049040368,China,Normal,42232.947013483245,8156150,Payment for services
6012,5151951,2022-09-09,payment,88898.39869916665,Brazil,Normal,54680.3216350021,1612044,Transfer to savings
6013,4155200,2022-04-04,credit,75266.0421780533,Germany,Normal,103497.82014738624,8624614,ATM withdrawal
6014,1855695,2022-09-19,credit,27765.331619423185,Germany,Normal,486882.96072152257,3158193,Online purchase
6015,1112036,2022-05-24,transfer,36797.65217662286,India,Normal,788297.6144707568,9579288,Loan repayment
6016,4831854,2022-07-23,credit,61647.22796142211,Russia,Normal,285019.33667318546,4300496,Payment for services
6017,1889694,2022-04-24,credit,41619.82010269866,Brazil,Normal,745802.2440114262,6696420,Transfer to savings
6018,1590348,2022-10-23,credit,50309.38119529265,India,Suspicious,774083.5686710464,5505221,ATM withdrawal
6019,8695082,2022-03-07,credit,69819.85942548727,Germany,Normal,908286.5021187719,5541709,Online purchase
6020,5066981,2022-01-28,debit,46730.41230592063,Germany,Normal,149436.98495575323,6205970,Loan repayment
6021,5467801,2022-09-27,payment,19105.069268822906,China,Normal,135620.9555834395,8246500,Payment for services
6022,3183525,2022-08-05,transfer,52062.18799210978,India,Normal,122182.84602856451,3739057,Transfer to savings
6023,1693464,2022-09-02,debit,35618.261839407074,USA,Normal,359374.6779932182,3901610,ATM withdrawal
6024,2577415,2022-10-04,transfer,29080.515503577677,Brazil,Normal,489463.7229255605,4687252,Online purchase
6025,5262663,2022-01-17,transfer,32817.575025040846,Russia,Normal,461663.1940801153,6114908,Loan repayment
6026,4593824,2022-09-15,debit,43905.831726825665,India,Normal,257123.02652665458,8492827,Payment for services
6027,5668223,2022-06-27,credit,88662.4481557334,Germany,Normal,622017.4275009533,6087941,Transfer to savings
6028,9036837,2022-07-21,debit,73408.36986197672,China,Normal,338339.803337474,6352024,ATM withdrawal
6029,2358356,2022-12-18,transfer,66791.51503075118,Brazil,Normal,366146.37978071196,9388677,Online purchase
6030,2515719,2022-03-31,transfer,47131.308486064525,Russia,Normal,105619.50979631243,6444288,Loan repayment
6031,5141426,2022-08-23,credit,192.97641549684624,Brazil,Normal,592272.1119575665,4268653,Payment for services
6032,1837566,2022-03-03,debit,34061.66563679474,China,Normal,655314.8471907683,2756222,Transfer to savings
6033,7642516,2022-12-24,payment,81321.07207754756,Germany,Normal,757974.4254395461,9242806,ATM withdrawal
6034,9483063,2022-09-23,transfer,38823.20924267879,Russia,Normal,904018.8122058643,7937313,Online purchase
6035,9123155,2022-08-24,debit,56386.27431551338,USA,Normal,766027.8552114506,4956564,Loan repayment
6036,2223981,2022-06-11,credit,20481.93423654621,China,Normal,235820.09178345348,2473003,Payment for services
6037,3336798,2022-12-19,credit,91586.61560716062,USA,Normal,235731.59394842334,9956400,Transfer to savings
6038,3158344,2022-01-05,payment,92317.81186934929,India,Normal,915095.6868423407,6768982,ATM withdrawal
